POI_name,POI_nearby_name,Address,Distance_miles,Distance_minutes
Abbot Kinney Boulevard,L.A. Louver,"45 N Venice Blvd # CA, Los Angeles, CA 90291-4127",10 minutes,
Abbot Kinney Boulevard,Gold’s Gym,"360 Hampton Dr, Los Angeles, CA 90291-2624",10 minutes,
Abbot Kinney Boulevard,"Public Art ""You Are Not Forgotten""","corner of Pacific Avenue and Sunset Court, Los Angeles, CA 90291",10 minutes,
Angels Flight Railway,Grand Central Market,"317 S Broadway, Los Angeles, CA 90013-1222",3 minutes,
Angels Flight Railway,California Plaza,"300 S Grand Ave Downtown, Los Angeles, CA 90071-3109",3 minutes,
Angels Flight Railway,Bradbury Building,"304 S Broadway Downtown, Los Angeles, CA 90013-1224",4 minutes,
Angels Flight Railway,Spa at the Omni Los Angeles Hotel,"251 S Olive St, Los Angeles, CA 90012-3002",3 minutes,
Angels Flight Railway,The Museum of Contemporary Art,"250 S Grand Ave Downtown, Los Angeles, CA 90012-3007",4 minutes,
Angels Flight Railway,Sidewalk Food Tours of Los Angeles,"545 S Olive St 6th Street, Los Angeles, CA 90013-1006",5 minutes,
Angels Flight Railway,The Broad,"221 S Grand Ave, Los Angeles, CA 90012-3020",5 minutes,
Angels Flight Railway,Wells Fargo Museum,"333 S Grand Ave Inside the Wells Fargo Center, Los Angeles, CA 90071-1504",4 minutes,
Angels Flight Railway,Bank of America Building,"355 S Grand Ave, Los Angeles, CA 90071-1560",3 minutes,
Angels Flight Railway,Los Angeles Central Library,"630 W 5th St Free Tours Daily, Los Angeles, CA 90071-2002",5 minutes,
Angels Flight Railway,Mrs. Fish,"448 S Hill St, Los Angeles, CA 90013-1155",4 minutes,
Angels Flight Railway,The Last Bookstore,"453 S Spring St – Ground Floor, Los Angeles, CA 90013",6 minutes,
Angels Flight Railway,Bernadette's Bar,"361 S Broadway Near corner of 4th, Los Angeles, CA 90013-1207",3 minutes,
Angels Flight Railway,Six Taste,"Los Angeles, CA",7 minutes,
Angels Flight Railway,OUE Skyspace LA,"633 W 5th St 2nd, 54th, 69th & 70th Floors, Los Angeles, CA 90071-2005",5 minutes,
Angels Flight Railway,Walt Disney Concert Hall,"111 S Grand Ave Inglewood Can Day Has Was Year Day Was, Los Angeles, CA 90012-3034",6 minutes,
Angels Flight Railway,La Cita,"336 S Hill St, Los Angeles, CA 90013-1109",4 minutes,
Angels Flight Railway,Million Dollar Theater,"307 S Broadway, Los Angeles, CA 90013-1207",4 minutes,
Angels Flight Railway,Arka Designs Fine Jewelry,"506 S Grand Ave Millennium Biltmore Hotel Los Angeles, Los Angeles, CA 90071-2602",4 minutes,
Angels Flight Railway,Los Angeles Philharmonic,"111 S Grand Ave Walt Disney Concert Hall, Los Angeles, CA 90012-3034",7 minutes,
Angels Flight Railway,Desuar Spa,"220 W 5th St Basement, Los Angeles, CA 90013-2555",5 minutes,
Angels Flight Railway,US Bank Tower,"633 West Fifth Stree, Los Angeles, CA 90071-2005",4 minutes,
Angels Flight Railway,Colburn School,"200 S Grand Ave, Los Angeles, CA 90012-3007",5 minutes,
Angels Flight Railway,Downtown Historic District,"Los Angeles, CA",5 minutes,
Angels Flight Railway,Victor Clothing,"242 S Broadway, Los Angeles, CA 90012-3625",5 minutes,
Angels Flight Railway,Bunker Hill Steps,"Connecting 5th St to Hope St, Los Angeles, CA 90071",5 minutes,
Angels Flight Railway,ARCO Plaza,"333 S Hope St, Los Angeles, CA 90071-1406",5 minutes,
Angels Flight Railway,The Redwood Bar,"316 W 2nd St, Los Angeles, CA 90012-3504",5 minutes,
Angels Flight Railway,Birds and Bees,"207 S Broadway B - Basement, Los Angeles, CA 90012-3609",5 minutes,
Angels Flight Railway,Continental Building,"Corner of 4th and Spring streets, Los Angeles, CA 90013",5 minutes,
"University of California, Los Angeles (UCLA)",Pierce Brothers Westwood Village Memorial Park,"1218 Glendon Ave, Los Angeles, CA 90024-4914",13 minutes,
"University of California, Los Angeles (UCLA)",The Little Theater,"122420 Santa Monica Blvd., Los Angeles, CA 90025",6 minutes,
"University of California, Los Angeles (UCLA)",CatCafe Lounge,"1736 S Sepulveda Blvd, Los Angeles, CA 90025-4380",6 minutes,
"University of California, Los Angeles (UCLA)",The Getty Center,"1200 Getty Center Dr N Sepulveda Blvd & Getty Center Dr, Los Angeles, CA 90049-1657",2.5 miles,
"University of California, Los Angeles (UCLA)",Ernie Wolfe Gallery,"1655 Sawtelle Blvd, Los Angeles, CA 90025-3148",7 minutes,
"University of California, Los Angeles (UCLA)",LA Dancefit Studio,"10936 Santa Monica Blvd, Los Angeles, CA 90025-4539",9 minutes,
"University of California, Los Angeles (UCLA)",Hammer Museum,"10899 Wilshire Blvd, Los Angeles, CA 90024-4343",14 minutes,
"University of California, Los Angeles (UCLA)",Plan Check,"1800 Sawtelle Blvd, Los Angeles, CA 90025-5516",9 minutes,
"University of California, Los Angeles (UCLA)",Annenberg Space for Photography,"2000 Avenue of the Stars Ste 10 Century City, Los Angeles, CA 90067-4718",2 miles,
"University of California, Los Angeles (UCLA)",IPIC Westwood,"10840 Wilshire Blvd, Los Angeles, CA 90024-4303",14 minutes,
"University of California, Los Angeles (UCLA)",Diorama-museum of Bhagavad-gita,"3764 Watseka Ave, Los Angeles, CA 90034-4005",3.3 miles,
"University of California, Los Angeles (UCLA)",Griffith Observatory,"2800 E. Observatory Rd., Los Angeles, CA 90027-1299",9.6 miles,
"University of California, Los Angeles (UCLA)",Franklin D. Murphy Sculpture Garden,"10899 Wilshire Blvd, Los Angeles, CA 90024-4343",13 minutes,
"University of California, Los Angeles (UCLA)",Crest Westwood,"1262 Westwood Blvd, Los Angeles, CA 90024-4801",12 minutes,
"University of California, Los Angeles (UCLA)",Cozymeal,"10880 Wilshire Blvd Suite 1101, Los Angeles, CA 90024-4101",12 minutes,
"University of California, Los Angeles (UCLA)",Universal Studios Hollywood,"100 Universal City Plaza, Los Angeles, CA 91608-1002",8.1 miles,
"University of California, Los Angeles (UCLA)",Geffen Playhouse,"10886 Le Conte Ave, Los Angeles, CA 90024-3098",19 minutes,
"University of California, Los Angeles (UCLA)",Westfield Century City,"10250 Santa Monica Blvd, Los Angeles, CA 90067-6501",1.7 miles,
